make,address,all,num3d,our,over,remove,internet,order,mail,receive,will,people,report,addresses,free,business,email,you,credit,your,font,num000,money,hp,hpl,george,num650,lab,labs,telnet,num857,data,num415,num85,technology,num1999,parts,pm,direct,cs,meeting,original,project,re,edu,table,conference,charSemicolon,charRoundbracket,charSquarebracket,charExclamation,charDollar,charHash,capitalAve,capitalLong,capitalTotal,type,
1241,-0.342396492,-0.017832794,-0.556700071,-0.046894487,0.546869275,-0.021549935,-0.061842676,-0.262533024,0.717592388,-0.231736208,2.084778829,0.264939771,-0.013053532,4.747763684,-0.190093744,0.401011445,1.638114798,0.009894855,0.871820509,-0.167874867,1.349288674,-0.118158666,-0.290177664,-0.009643684,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,0.361427959,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.403285596,-0.155180808,-0.256317427,-0.125306822,-0.103037206,-0.113286403,-0.165080673,0.07538695,1
1242,-0.342396492,0.160382316,0.27639708,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.346174684,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,1.233718164,0.725381291,-0.167874867,1.432565808,-0.118158666,2.107859929,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.236838008,-0.155180808,0.405713688,0.911775959,-0.103037206,-0.036922013,0.153045364,-0.142309872,1
1243,-0.342396492,0.160382316,0.27639708,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.346174684,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,1.233718164,0.725381291,-0.167874867,1.432565808,-0.118158666,2.107859929,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.236838008,-0.155180808,0.405713688,0.911775959,-0.103037206,-0.036922013,0.153045364,-0.142309872,1
1244,-0.342396492,0.14488535,0.236725787,-0.046894487,0.130520303,-0.35022811,0.730102263,-0.262533024,-0.323267223,3.351017814,-0.296827265,-0.628644267,-0.312021293,-0.174908156,1.355241855,0.667422454,-0.321100514,-0.347838112,0.190314918,0.616797517,0.991196996,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,0.831068215,-0.143196457,0.544643305,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,0.957847839,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.343879134,-0.155180808,-0.187662349,0.16344956,-0.103037206,-0.035724387,0.009375541,-0.125817688,1
1245,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,1.950519118,1.317674315,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,0.916247575,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,2.184744235,-0.103037206,-0.124191099,-0.206129194,-0.180241894,1
1246,-0.342396492,0.80350641,-0.556700071,-0.046894487,-0.464263943,-0.35022811,2.901564194,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,1.212354062,2.493864015,2.005668251,-0.232105903,-0.167874867,2.448546847,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,2.073675479,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,0.658908561,-0.514250655,-0.155180808,0.035466657,-0.30832143,-0.103037206,-0.038308737,-0.103507892,-0.185189549,1
1247,-0.342396492,-0.165053972,1.010315998,-0.046894487,-0.077654183,-0.35022811,0.37244971,0.385730517,-0.323267223,-0.371324027,-0.296827265,0.891609097,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,0.141691211,-0.046240742,-0.167874867,-0.241304592,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,1.049426433,0.290581571,-0.059829734,-0.180891683,0.557751797,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,0.798401048,-0.002360268,-0.373694914,-0.155180808,-0.235475707,-0.30832143,-0.103037206,-0.106888561,-0.118901087,-0.185189549,1
1248,-0.342396492,0.377339841,-0.556700071,-0.046894487,3.743834594,-0.35022811,-0.291762175,-0.262533024,-0.323267223,0.71435901,-0.296827265,0.183704859,-0.312021293,-0.174908156,-0.190093744,1.406107523,2.854179475,-0.347838112,3.057144222,-0.167874867,4.047467827,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,1.084301719,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,0.190435071,-0.032005444,-0.04193511,-0.233016881,1
1249,-0.342396492,0.261112596,0.534260484,-0.046894487,2.836788619,-0.35022811,1.113301428,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.009630046,1.51500391,-0.174908156,-0.190093744,0.364682671,8.416549384,-0.347838112,1.249183109,-0.167874867,0.70805474,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.428952346,-0.155180808,1.130269965,1.074455611,-0.103037206,-0.018957629,0.450647141,-0.13406378,1
1250,-0.342396492,-0.165053972,0.871466473,-0.046894487,0.606347699,-0.35022811,1.547593814,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,2.079720791,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.119460351,-0.167874867,0.533172757,-0.118158666,-0.290177664,1.41364921,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.832125393,-0.155180808,0.563865566,0.183784517,-0.103037206,0.081611405,-0.103507892,-0.056550518,1
1251,-0.342396492,-0.165053972,1.10949423,-0.046894487,0.784782973,-0.35022811,1.854153145,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,2.478344471,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.494457909,-0.167874867,0.73303788,-0.118158666,-0.290177664,1.684752618,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.92089744,-0.155180808,0.621486793,0.216320447,-0.103037206,0.16336511,0.594316964,-0.056550518,1
1252,-0.342396492,-0.165053972,0.871466473,-0.046894487,0.606347699,-0.35022811,1.547593814,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,2.079720791,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.119460351,-0.167874867,0.533172757,-0.118158666,-0.290177664,1.41364921,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.832125393,-0.155180808,0.563865566,0.183784517,-0.103037206,0.081611405,-0.103507892,-0.056550518,1
1253,-0.342396492,0.78026096,1.049987291,-0.046894487,0.130520303,-0.35022811,1.777513312,0.734795501,-0.323267223,0.884966345,-0.296827265,-0.164444767,6.464581277,-0.174908156,-0.190093744,3.658491505,-0.321100514,1.949184098,-0.479926118,-0.167874867,-0.341237153,-0.118158666,5.533627919,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,0.62119805,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,1.853003935,-0.155180808,0.45475303,2.945271607,-0.103037206,0.077514265,0.661020811,0.365649379,1
1254,0.771052272,-0.126311557,0.593767423,-0.046894487,0.472521244,0.270608443,-0.291762175,-0.262533024,2.368611081,-0.0145996,1.390143718,0.845189147,0.817412469,-0.174908156,-0.190093744,0.401011445,-0.208501933,-0.027761247,0.759174956,4.952112439,0.574811325,-0.118158666,0.195139468,0.555155083,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.240311746,-0.155180808,-0.170498579,0.448138951,-0.040150289,-0.030461138,0.404467555,1.358478824,1
1255,1.982746515,-0.165053972,-0.556700071,-0.046894487,6.970539125,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,3.14988867,-0.321100514,-0.347838112,0.269166804,-0.167874867,-0.67434569,-0.118158666,-0.290177664,1.391057259,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,1.407342247,-0.30832143,-0.103037206,-0.068154827,-0.206129194,-0.297336396,1
1256,1.786255557,-0.165053972,-0.556700071,-0.046894487,1.468784855,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,2.92826432,0.88000411,1.84719031,-0.174908156,-0.190093744,1.272902019,2.606462596,-0.347838112,0.533883852,-0.167874867,2.040488889,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.344747214,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,0.301505087,0.110578674,-0.103037206,-0.099324609,-0.206129194,-0.383095751,1
1257,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,3.821242188,-0.262533024,-0.323267223,2.125746958,-0.296827265,1.239758723,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.877452786,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.047900224,-0.30832143,-0.103037206,-0.00789535,0.040161932,-0.328671545,1
1258,-0.342396492,-0.165053972,-0.556700071,-0.046894487,0.011563454,-0.35022811,-0.291762175,0.535329796,0.82526752,0.621300464,-0.296827265,0.856794135,-0.312021293,-0.174908156,-0.190093744,2.798710523,1.840792245,-0.347838112,1.226653998,-0.167874867,0.125114799,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.151764796,0.29274071,0.273307465,-0.30832143,-0.103037206,-0.094786239,-0.139425347,-0.193435641,1
1259,-0.342396492,0.330848943,0.712781302,-0.046894487,0.48739085,-0.35022811,1.343220926,-0.262533024,8.972685852,1.629434713,6.103739111,1.622723311,-0.312021293,-0.174908156,-0.190093744,0.473668993,1.120161325,0.857157146,0.888717342,-0.167874867,1.482532089,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.044222274,-0.30832143,-0.103037206,-0.127815492,-0.247177715,-0.425975428,1
1260,-0.342396492,-0.165053972,-0.556700071,-0.046894487,0.264346758,-0.35022811,2.211805699,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.508644509,-0.312021293,-0.174908156,-0.190093744,-0.30134485,1.885831677,-0.347838112,0.44376741,-0.167874867,0.957886143,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,0.104428487,0.440048852,-0.155180808,0.460882948,-0.048033987,0.046028078,-0.051671717,-0.139425347,-0.244561409,1
1261,1.098537203,-0.165053972,1.188836816,-0.046894487,0.189998727,4.47038513,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,0.480596128,0.055140255,-0.167874867,1.157751265,-0.118158666,5.990396985,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,0.753375537,-0.514250655,-0.155180808,0.214460255,1.19646535,-0.103037206,-0.087568969,-0.185604933,-0.236315318,1
1262,-0.342396492,-0.165053972,0.811959534,-0.046894487,0.561738881,-0.35022811,1.470953981,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,1.980064871,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.158886294,-0.167874867,1.057818704,-0.118158666,-0.290177664,1.345873358,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.780341699,-0.155180808,0.529538027,0.16344956,-0.103037206,0.113127868,-0.093245761,-0.003775531,1
1263,1.098537203,-0.165053972,1.188836816,-0.046894487,0.189998727,4.47038513,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,0.480596128,0.055140255,-0.167874867,1.157751265,-0.118158666,5.990396985,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,0.753375537,-0.514250655,-0.155180808,0.214460255,1.19646535,-0.103037206,-0.087568969,-0.185604933,-0.236315318,1
1264,1.098537203,-0.165053972,1.188836816,-0.046894487,0.189998727,4.47038513,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,0.480596128,0.055140255,-0.167874867,1.157751265,-0.118158666,5.990396985,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,0.753375537,-0.514250655,-0.155180808,0.214460255,1.19646535,-0.103037206,-0.087568969,-0.185604933,-0.236315318,1
1265,1.098537203,-0.165053972,1.188836816,-0.046894487,0.189998727,4.47038513,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,0.480596128,0.055140255,-0.167874867,1.157751265,-0.118158666,5.990396985,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,0.753375537,-0.514250655,-0.155180808,0.214460255,1.19646535,-0.103037206,-0.086465893,-0.185604933,-0.233016881,1
1266,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.056049996,-0.312021293,-0.174908156,-0.190093744,0.413121036,-0.321100514,-0.347838112,-0.271531847,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.140443193,-0.155180808,0.213234271,0.049573804,-0.103037206,-0.110260822,-0.185604933,-0.330320763,1
1267,-0.014911561,-0.010084311,1.44670022,-0.046894487,0.725304548,2.571355672,0.985568373,-0.262533024,2.548069634,-0.21622645,1.191676544,0.183704859,0.684537909,-0.174908156,6.029882044,-0.180248937,-0.321100514,1.742075538,-0.198312238,0.224461325,-0.09140575,-0.118158666,1.422706331,0.012948266,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,0.687637302,-0.127329481,-0.198899068,-0.087610889,-0.071380146,-0.111534108,-0.158436141,-0.107378772,-0.155180808,0.270855498,0.334263195,-0.06810003,0.105847565,3.164980588,1.7608881,1
